"agency_id","agency_name","agency_url","agency_timezone","agency_lang","agency_phone"
1,"S-Bahn Berlin GmbH","http://www.s-bahn-berlin.de","Europe/Berlin","de",""
32,"Oberhavel Verkehrsgesellschaft mbH","https://www.ovg-online.de","Europe/Berlin","de",""
47,"Verkehrsbetriebe Brandenburg an der Havel GmbH","http://www.vbbr.de","Europe/Berlin","de",""
84,"Stadtverkehrsgesellschaft mbH Frankfurt (Oder)","http://www.svf-ffo.de","Europe/Berlin","de",""
92,"Havelbus Verkehrsgesellschaft mbH","http://www.havelbus.de","Europe/Berlin","de",""
93,"Uckermärkische Verkehrsgesellschaft mbH","http://www.wirbewegensie.de","Europe/Berlin","de",""
108,"DB Regio AG","http://www.bahn.de/brandenburg","Europe/Berlin","de",""
138,"Günter Anger Güterverkehrs GmbH & Co. Omnibusvermietung KG","http://www.anger-busvermietung.de","Europe/Berlin","de",""
150,"Verkehrsbetrieb Potsdam GmbH","http://www.vip-potsdam.de","Europe/Berlin","de",""
241,"Barnimer Busgesellschaft mbH","http://www.bbg-eberswalde.de","Europe/Berlin","de",""
246,"Verkehrsgesellschaft Teltow-Fläming mbH","http://www.vtf-online.de","Europe/Berlin","de",""
251,"Regionale Verkehrsgesellschaft Dahme-Spreewald mbH","http://www.rvs-lds.de","Europe/Berlin","de",""
341,"Verkehrsmanagement Elbe-Elster GmbH","http://www.verkehrsmanagement-elbeelster.de","Europe/Berlin","de",""
346,"Verkehrsgesellschaft Oberspreewald-Lausitz mbH","http://www.vgosl.de","Europe/Berlin","de",""
476,"Fritz Behrendt OHG","http://www.behrendt-touristik.de","Europe/Berlin","de",""
480,"Glaser","http://www.busreisen-glaser.de","Europe/Berlin","de",""
486,"Schöneicher Rüdersdorfer Straßenbahn GmbH","http://www.srs-tram.de","Europe/Berlin","de",""
487,"Strausberger Eisenbahn GmbH","http://www.strausberger-eisenbahn.de","Europe/Berlin","de",""
516,"Cottbusverkehr GmbH","http://www.cottbusverkehr.de","Europe/Berlin","de",""
566,"Busverkehr Oder-Spree GmbH","http://www.bos-fw.de","Europe/Berlin","de",""
596,"NEB Betriebsgesellschaft mbH","http://www.neb.de","Europe/Berlin","de",""
606,"A. Reich GmbH Busbetrieb","http://www.a-reich.com","Europe/Berlin","de",""
706,"Sabinchen Touristik GmbH","http://www.vbb.de/de/article/verkehrsunternehmen-im-vbb/sabinchen-touristik-gmbh/6613.html","Europe/Berlin","de",""
721,"Busverkehr Gerd Schmidt","http://www.fahrschuleschmidt.de","Europe/Berlin","de",""
726,"ORP Ostprignitz-Ruppiner Personennahverkehrsgesellschaft mbH","http://www.orp-busse.de","Europe/Berlin","de",""
731,"ODEG Ostdeutsche Eisenbahn GmbH","http://www.odeg.de","Europe/Berlin","de",""
751,"Hanseatische Eisenbahn","http://www.hanseatische-eisenbahn.de","Europe/Berlin","de",""
772,"DB Regio Bus Ost GmbH","https://www.dbregiobus-ost.de","Europe/Berlin","de",""
781,"Lange","http://www.lange-tours.de","Europe/Berlin","de",""
796,"Berliner Verkehrsbetriebe","http://www.bvg.de","Europe/Berlin","de",""
816,"prignitzbus","http://www.prignitz-bus.de","Europe/Berlin","de",""
841,"mobus Märkisch-Oderland Bus GmbH","http://www.mo-bus.de","Europe/Berlin","de","+493341-4494900"
846,"regiobus Potsdam Mittelmark GmbH","http://www.regiobus-pm.de","Europe/Berlin","de",""
856,"Mitteldeutsche Regiobahn","https://www.mitteldeutsche-regiobahn.de/","Europe/Berlin","",""
996,"Betreiber: ecoVista","https://www.ecovista.eu","Europe/Berlin","","+498218090050"

"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
1237,0,0,0,0,0,0,0,20260430,20261212
1238,0,0,0,0,0,0,0,20260430,20261212
1239,0,0,0,0,0,0,0,20260430,20261212
1240,0,0,0,0,0,0,0,20260430,20261212
1241,0,0,0,0,0,0,1,20260430,20261212
1242,0,0,0,0,0,0,0,20260430,20261212
1243,0,0,0,0,0,0,0,20260430,20261212
1244,0,0,0,0,0,0,0,20260430,20261212
1245,0,0,0,0,0,0,1,20260430,20261212
1246,1,1,1,1,0,0,0,20260430,20261212
1247,0,0,0,0,1,0,0,20260430,20261212
1248,1,1,1,1,0,0,1,20260430,20261212
1249,0,0,0,0,0,0,0,20260430,20261212
1250,0,0,0,0,0,0,0,20260430,20261212
1251,0,0,0,0,0,0,0,20260430,20261212
1252,0,0,0,0,0,0,1,20260430,20261212
1253,1,1,1,1,0,0,0,20260430,20261212
1254,0,0,0,0,0,1,0,20260430,20261212
1255,0,0,0,0,1,0,0,20260430,20261212
1256,0,0,0,0,0,0,0,20260430,20261212
1257,1,1,1,1,0,0,0,20260430,20261212
1258,1,1,1,1,0,0,0,20260430,20261212
1259,0,0,0,0,1,1,0,20260430,20261212
1260,0,0,0,0,1,1,0,20260430,20261212
1261,0,0,0,0,1,1,0,20260430,20261212
1262,0,0,0,0,1,0,0,20260430,20261212
1263,0,0,0,0,1,1,0,20260430,20261212
1264,0,0,0,0,0,0,0,20260430,20261212
1265,1,1,1,1,0,0,1,20260430,20261212
1266,1,1,1,1,1,1,1,20260430,20261212
1267,0,0,0,0,1,1,0,20260430,20261212
1268,1,1,1,1,0,0,0,20260430,20261212
1269,0,0,0,0,0,0,0,20260430,20261212
1270,0,0,0,0,0,0,0,20260430,20261212
1271,0,0,0,0,0,0,0,20260430,20261212
1272,0,0,0,0,0,0,0,20260430,20261212
1273,0,0,0,0,0,0,0,20260430,20261212
1274,0,0,0,0,0,0,1,20260430,20261212
1275,1,1,1,1,1,1,0,20260430,20261212
1276,1,1,1,1,1,0,1,20260430,20261212
1277,0,0,0,0,0,1,0,20260430,20261212
1278,1,1,1,1,1,0,0,20260430,20261212
1279,0,0,0,0,0,1,1,20260430,20261212
1280,1,1,1,1,1,1,1,20260430,20261212
1281,0,0,0,0,0,0,0,20260430,20261212
1282,0,0,0,0,0,0,0,20260430,20261212
1283,1,1,1,1,1,0,0,20260430,20261212
1284,1,1,1,1,0,0,1,20260430,20261212
1285,0,0,0,0,0,0,0,20260430,20261212
1286,0,0,0,0,0,0,0,20260430,20261212
1287,0,0,0,0,0,1,1,20260430,20261212
1288,1,1,1,1,1,0,0,20260430,20261212
1289,0,0,0,0,0,0,0,20260430,20261212
1290,1,1,1,1,1,1,0,20260430,20261212
1291,0,0,0,0,0,1,0,20260430,20261212
1292,1,1,1,1,1,0,1,20260430,20261212
1293,1,1,1,1,1,1,1,20260430,20261212
1294,1,1,1,1,0,0,1,20260430,20261212
1295,0,0,0,0,1,1,0,20260430,20261212
1296,1,1,1,1,1,1,1,20260430,20261212
1297,0,0,0,0,1,1,0,20260430,20261212
1298,0,0,0,0,1,1,0,20260430,20261212
1299,1,1,1,1,1,0,0,20260430,20261212
1300,0,0,0,0,0,0,0,20260430,20261212
1301,0,0,0,0,0,0,0,20260430,20261212
1302,0,0,0,0,0,0,0,20260430,20261212
1303,0,0,0,0,0,0,0,20260430,20261212
1304,0,0,0,0,0,0,0,20260430,20261212
1305,0,0,0,0,0,0,0,20260430,20261212
1306,0,0,0,0,0,0,0,20260430,20261212
1307,0,0,0,0,0,0,0,20260430,20261212
1308,0,0,0,0,0,0,0,20260430,20261212
1309,0,0,0,0,0,0,0,20260430,20261212
1310,0,0,0,0,0,0,0,20260430,20261212
1311,0,0,0,0,0,0,0,20260430,20261212
1312,0,0,0,0,0,0,0,20260430,20261212
1313,0,0,0,0,0,0,0,20260430,20261212
1314,0,0,0,0,0,0,0,20260430,20261212
1315,0,0,0,0,0,0,0,20260430,20261212
1316,0,0,0,0,0,1,0,20260430,20261212
1317,0,0,0,0,0,0,0,20260430,20261212
1318,0,0,0,0,0,0,0,20260430,20261212
1319,0,0,0,0,0,0,0,20260430,20261212
1320,1,1,1,1,0,1,1,20260430,20261212
1321,0,0,0,0,0,1,1,20260430,20261212
1322,0,0,0,0,0,1,1,20260430,20261212
1323,0,0,0,0,0,1,1,20260430,20261212
1324,1,1,1,1,0,0,0,20260430,20261212
1325,0,0,0,0,0,1,1,20260430,20261212
1326,0,0,0,0,1,0,0,20260430,20261212
1327,0,0,0,0,1,1,1,20260430,20261212
1328,0,0,0,0,1,1,0,20260430,20261212
1329,0,0,0,0,1,0,0,20260430,20261212
1330,1,1,1,1,0,0,0,20260430,20261212
1331,0,0,0,0,0,0,0,20260430,20261212
1332,0,0,0,0,0,0,0,20260430,20261212
1333,0,0,0,0,0,0,0,20260430,20261212
1334,0,0,0,0,0,0,0,20260430,20261212
1335,0,0,0,0,0,0,0,20260430,20261212
1336,0,0,0,0,0,0,0,20260430,20261212
1337,0,0,0,0,0,0,0,20260430,20261212
1338,0,0,0,0,0,0,0,20260430,20261212
1339,0,0,0,0,0,0,0,20260430,20261212
1340,0,0,0,0,0,0,0,20260430,20261212
1341,0,0,0,0,0,0,0,20260430,20261212
1342,0,0,0,0,0,0,0,20260430,20261212
1343,0,0,0,0,1,1,0,20260430,20261212
1344,0,0,0,0,0,0,0,20260430,20261212
1345,0,0,0,0,0,0,0,20260430,20261212
1346,0,0,0,0,0,0,0,20260430,20261212
1347,0,0,1,0,0,0,0,20260430,20261212
1348,1,1,1,1,0,1,1,20260430,20261212
1349,0,0,0,0,0,1,1,20260430,20261212
1350,0,0,0,0,0,0,0,20260430,20261212
1351,0,0,0,0,0,0,0,20260430,20261212
1352,0,0,0,0,0,0,0,20260430,20261212
1353,0,0,0,0,0,0,0,20260430,20261212
1354,0,0,0,0,0,0,0,20260430,20261212
1355,0,0,0,0,0,0,0,20260430,20261212
1356,0,0,0,0,0,0,0,20260430,20261212
1357,0,0,0,0,0,0,0,20260430,20261212
1358,1,1,1,1,0,0,1,20260430,20261212
1359,0,0,0,0,0,1,0,20260430,20261212
1360,0,0,0,0,0,0,1,20260430,20261212
1361,1,1,1,1,0,0,1,20260430,20261212
1362,1,1,1,1,0,0,1,20260430,20261212
1363,0,0,0,0,1,1,0,20260430,20261212
1364,0,0,0,0,0,0,0,20260430,20261212
1365,0,0,0,0,0,0,1,20260430,20261212
1366,0,0,0,0,0,1,0,20260430,20261212
1367,1,1,1,1,1,1,1,20260430,20261212
1368,0,0,0,0,1,1,0,20260430,20261212
1369,0,0,0,0,0,0,0,20260430,20261212
1370,0,0,0,0,0,0,0,20260430,20261212
1371,0,0,0,0,0,0,0,20260430,20261212
1372,0,0,0,0,0,0,0,20260430,20261212
1373,0,0,0,0,0,0,0,20260430,20261212
1374,0,0,0,0,0,0,0,20260430,20261212
1375,0,0,0,0,0,0,0,20260430,20261212
1376,0,0,0,0,0,0,0,20260430,20261212
1377,0,0,0,0,0,0,0,20260430,20261212
1378,0,0,0,0,0,0,0,20260430,20261212
1379,0,0,0,0,0,0,0,20260430,20261212
1380,0,0,0,0,0,0,0,20260430,20261212
1381,0,0,0,0,0,0,0,20260430,20261212
1382,0,0,0,0,0,0,0,20260430,20261212
1383,0,0,0,0,0,0,0,20260430,20261212
1384,0,0,0,0,0,0,0,20260430,20261212
1385,0,0,0,0,0,0,0,20260430,20261212
1386,0,0,0,0,0,0,0,20260430,20261212
1387,0,0,0,0,0,0,0,20260430,20261212
1388,0,0,0,0,0,0,0,20260430,20261212
1389,0,0,0,0,0,0,0,20260430,20261212
1390,0,0,0,0,0,0,0,20260430,20261212
1391,0,0,0,0,0,0,0,20260430,20261212
1392,0,0,0,0,0,1,1,20260430,20261212
1393,0,0,0,0,1,0,0,20260430,20261212
1394,1,1,1,0,0,0,0,20260430,20261212
1395,1,1,1,0,0,0,1,20260430,20261212
1396,0,0,0,0,0,0,0,20260430,20261212
1397,0,0,0,0,0,0,0,20260430,20261212
1398,0,0,0,0,0,0,0,20260430,20261212
1399,0,0,0,0,0,0,0,20260430,20261212
1400,0,0,0,0,0,0,0,20260430,20261212
1401,0,0,0,0,0,0,0,20260430,20261212
1402,0,0,0,0,0,0,0,20260430,20261212
1403,0,0,0,0,0,0,0,20260430,20261212
1404,0,0,0,0,0,0,0,20260430,20261212
1405,0,0,0,0,0,0,0,20260430,20261212
1406,0,0,0,0,0,0,0,20260430,20261212
1407,0,0,0,0,0,0,0,20260430,20261212
1408,0,0,0,0,0,0,0,20260430,20261212
1409,0,0,0,0,0,0,0,20260430,20261212
1410,0,0,0,0,0,0,0,20260430,20261212
1411,0,0,0,0,0,0,0,20260430,20261212
1412,0,0,0,0,0,0,0,20260430,20261212
1413,0,0,0,0,0,0,0,20260430,20261212
1414,0,0,0,0,0,0,0,20260430,20261212
1415,0,0,0,0,0,0,0,20260430,20261212
1416,0,0,0,0,0,0,0,20260430,20261212
1417,0,0,0,0,0,0,0,20260430,20261212
1418,0,0,0,0,0,0,0,20260430,20261212
1419,0,0,0,0,0,0,0,20260430,20261212
1420,0,0,0,0,0,0,0,20260430,20261212
1421,0,0,0,0,0,0,0,20260430,20261212
1422,0,0,0,0,0,0,0,20260430,20261212
1423,0,0,0,0,0,0,0,20260430,20261212
1424,0,0,0,0,0,0,0,20260430,20261212
1425,0,0,0,0,0,0,0,20260430,20261212
1426,0,0,0,0,0,0,0,20260430,20261212
1427,0,0,0,0,0,0,0,20260430,20261212
1428,0,0,0,0,0,0,0,20260430,20261212
1429,0,0,0,0,0,0,0,20260430,20261212
1430,0,0,0,0,0,0,0,20260430,20261212
1431,0,0,0,0,0,0,0,20260430,20261212
1432,0,0,0,0,0,0,0,20260430,20261212
1433,0,0,0,0,0,0,0,20260430,20261212
1434,0,0,0,0,0,0,0,20260430,20261212
1435,0,0,0,0,0,0,0,20260430,20261212
1436,0,0,0,0,0,0,0,20260430,20261212
1437,0,0,0,0,0,0,0,20260430,20261212
1438,0,0,0,0,0,0,0,20260430,20261212
1439,0,0,0,0,0,0,0,20260430,20261212
1440,0,0,0,0,0,0,0,20260430,20261212
1441,0,0,0,0,0,0,0,20260430,20261212
1442,0,0,0,0,0,0,0,20260430,20261212
1443,0,0,0,0,0,0,0,20260430,20261212
1444,0,0,0,0,0,0,0,20260430,20261212
1445,0,0,0,0,0,0,0,20260430,20261212
1446,0,0,0,0,0,0,0,20260430,20261212
1447,0,0,0,0,0,0,0,20260430,20261212
1448,0,0,0,0,0,0,0,20260430,20261212
1449,0,0,0,0,0,0,0,20260430,20261212
1450,0,0,0,0,0,0,0,20260430,20261212
1451,0,0,0,0,0,0,0,20260430,20261212
1452,0,0,0,0,0,0,0,20260430,20261212
1453,0,0,0,0,0,0,0,20260430,20261212
1454,0,0,0,0,0,0,0,20260430,20261212
1455,0,0,0,0,0,0,0,20260430,20261212
1456,0,0,0,0,0,0,0,20260430,20261212
1457,0,0,0,0,0,0,0,20260430,20261212
1458,0,0,0,0,0,0,0,20260430,20261212
1459,0,0,0,0,0,0,0,20260430,20261212
1460,0,0,0,0,0,0,0,20260430,20261212
1461,0,0,0,0,0,0,0,20260430,20261212
1462,0,0,0,0,0,0,0,20260430,20261212
1463,0,0,0,0,0,0,0,20260430,20261212
1464,0,0,0,0,0,0,0,20260430,20261212
1465,0,0,0,0,0,0,0,20260430,20261212
1466,0,0,0,0,0,0,0,20260430,20261212
1467,0,0,0,0,0,0,0,20260430,20261212
1468,0,0,0,0,0,0,0,20260430,20261212
1469,0,0,0,0,0,0,0,20260430,20261212
1470,0,0,0,0,0,0,0,20260430,20261212
1471,0,0,0,0,0,0,0,20260430,20261212
1472,0,0,0,0,0,0,0,20260430,20261212
1473,0,0,0,0,0,0,0,20260430,20261212
1474,0,0,0,0,0,0,0,20260430,20261212
1475,0,0,0,0,0,0,0,20260430,20261212
1476,0,0,0,0,0,0,0,20260430,20261212
1477,0,0,0,0,0,0,0,20260430,20261212
1478,0,0,0,0,0,0,0,20260430,20261212
1479,0,0,0,0,0,0,0,20260430,20261212
1480,0,0,0,0,0,0,0,20260430,20261212
1481,0,0,0,0,0,0,0,20260430,20261212
1482,0,0,0,0,0,0,0,20260430,20261212
1483,0,0,0,0,0,0,0,20260430,20261212
1484,0,0,0,0,0,0,0,20260430,20261212
1485,0,0,0,0,0,0,0,20260430,20261212
1486,0,0,0,0,0,0,0,20260430,20261212
1487,0,0,0,0,0,0,0,20260430,20261212
1488,0,0,0,0,0,0,0,20260430,20261212
1489,0,0,0,0,0,0,0,20260430,20261212
1490,0,0,0,0,0,0,0,20260430,20261212
1491,0,0,0,0,0,0,0,20260430,20261212
1492,0,0,0,0,0,0,0,20260430,20261212
1493,0,0,0,0,0,0,0,20260430,20261212
1494,0,0,0,0,0,0,0,20260430,20261212
1495,0,0,0,0,0,0,0,20260430,20261212
1496,0,0,0,0,0,0,0,20260430,20261212
1497,0,0,0,0,0,0,0,20260430,20261212
1498,0,0,0,0,0,0,0,20260430,20261212
1499,0,0,0,0,0,0,0,20260430,20261212
1500,0,0,0,0,0,0,0,20260430,20261212
1501,0,0,0,0,0,0,0,20260430,20261212
1502,0,0,0,0,0,0,0,20260430,20261212
1503,0,0,0,0,0,0,0,20260430,20261212
1504,0,0,0,0,0,0,0,20260430,20261212
1505,0,0,0,0,0,0,0,20260430,20261212
1506,0,0,0,0,0,0,0,20260430,20261212
1507,0,0,0,0,0,0,0,20260430,20261212
1508,0,0,0,0,0,0,0,20260430,20261212
1509,0,0,0,0,0,0,0,20260430,20261212
1510,0,0,0,0,0,0,0,20260430,20261212
1511,0,0,0,0,0,0,0,20260430,20261212
1512,0,0,0,0,0,0,0,20260430,20261212
1513,0,0,0,0,0,0,0,20260430,20261212
1514,0,0,0,0,0,0,0,20260430,20261212
1515,0,0,0,0,0,0,0,20260430,20261212
1516,0,0,0,0,0,0,0,20260430,20261212
1517,0,0,0,0,0,0,0,20260430,20261212
1518,0,0,0,0,0,0,0,20260430,20261212
1519,0,0,0,0,0,0,0,20260430,20261212
1520,0,0,0,0,0,0,0,20260430,20261212
1521,0,0,0,0,0,0,0,20260430,20261212
1522,0,0,0,0,0,0,0,20260430,20261212
1523,0,0,0,0,0,0,0,20260430,20261212
1524,0,0,0,0,0,0,0,20260430,20261212
1525,0,0,0,0,0,0,0,20260430,20261212
1526,0,0,0,0,0,0,0,20260430,20261212
1527,0,0,0,0,0,0,0,20260430,20261212
1528,0,0,0,0,0,0,0,20260430,20261212
1529,0,0,0,0,0,0,0,20260430,20261212
1530,0,0,0,0,0,0,0,20260430,20261212
1531,0,0,0,0,0,0,0,20260430,20261212
1532,0,0,0,0,0,0,0,20260430,20261212
1533,0,0,0,0,0,0,0,20260430,20261212
1534,0,0,0,0,0,0,0,20260430,20261212
1535,0,0,0,0,0,0,0,20260430,20261212
1536,0,0,0,0,0,0,0,20260430,20261212
1537,0,0,0,0,0,0,0,20260430,20261212
1538,0,0,0,0,0,0,0,20260430,20261212
1539,0,0,0,0,0,0,0,20260430,20261212
1540,0,0,0,0,0,0,0,20260430,20261212
1541,0,0,0,0,0,0,0,20260430,20261212
1542,0,0,0,0,0,0,0,20260430,20261212
1543,0,0,0,0,0,0,0,20260430,20261212
1544,0,0,0,0,0,0,0,20260430,20261212
1545,0,0,0,0,0,0,0,20260430,20261212
1546,0,0,0,0,0,0,0,20260430,20261212
1547,0,0,0,0,0,0,0,20260430,20261212
1548,0,0,0,0,0,0,0,20260430,20261212
1549,0,0,0,0,0,0,0,20260430,20261212
1550,0,0,0,0,0,0,0,20260430,20261212
1551,0,0,0,0,0,0,0,20260430,20261212
1552,0,0,0,0,0,0,0,20260430,20261212
1553,0,0,0,0,0,0,0,20260430,20261212
1554,0,0,0,0,0,0,0,20260430,20261212
1555,0,0,0,0,0,0,0,20260430,20261212
1556,0,0,0,0,0,0,0,20260430,20261212
1557,0,0,0,0,0,0,0,20260430,20261212
1558,0,0,0,0,0,0,0,20260430,20261212
1559,0,0,0,0,0,0,0,20260430,20261212
1560,0,0,0,0,0,0,0,20260430,20261212
1561,0,0,0,0,0,0,0,20260430,20261212
1562,0,0,0,0,0,0,0,20260430,20261212
1563,0,0,0,0,0,0,0,20260430,20261212
1564,0,0,0,0,0,0,0,20260430,20261212
1565,0,0,0,0,0,0,0,20260430,20261212
1566,0,0,0,0,0,0,0,20260430,20261212
1567,0,0,0,0,0,0,0,20260430,20261212
1568,0,0,0,0,0,0,0,20260430,20261212
1569,0,0,0,0,0,0,0,20260430,20261212
1570,0,0,0,0,0,0,0,20260430,20261212
1571,0,0,0,0,0,0,0,20260430,20261212
1572,0,0,0,0,0,0,0,20260430,20261212
1573,0,0,0,0,0,0,0,20260430,20261212
1574,0,0,0,0,0,0,0,20260430,20261212
1575,0,0,0,0,0,0,0,20260430,20261212
1576,0,0,0,0,0,0,0,20260430,20261212
1577,0,0,0,0,0,0,0,20260430,20261212
1578,0,0,0,0,0,0,0,20260430,20261212
1579,0,0,0,0,0,0,0,20260430,20261212
1580,0,0,0,0,0,0,0,20260430,20261212
1581,0,0,0,0,0,0,0,20260430,20261212
1582,0,0,0,0,0,0,0,20260430,20261212
1583,1,1,1,1,1,0,0,20260430,20261212
1584,0,0,0,0,0,0,0,20260430,20261212
1585,0,0,0,0,0,0,0,20260430,20261212
1586,0,0,0,0,0,0,0,20260430,20261212
1587,0,0,0,0,0,0,0,20260430,20261212
1588,0,0,0,0,0,0,0,20260430,20261212
1589,0,0,0,0,0,0,0,20260430,20261212
1590,0,0,0,0,0,0,0,20260430,20261212
1591,0,0,0,0,0,0,0,20260430,20261212
1592,0,0,0,0,0,0,0,20260430,20261212
1593,0,0,0,0,0,0,0,20260430,20261212
1594,0,0,0,0,0,0,0,20260430,20261212
1595,0,0,0,0,0,0,0,20260430,20261212
1596,0,0,0,0,0,0,0,20260430,20261212
1597,0,0,0,0,0,0,0,20260430,20261212
1598,0,0,0,0,0,0,0,20260430,20261212
1599,0,0,0,0,0,0,0,20260430,20261212
1600,0,0,0,0,0,0,0,20260430,20261212
1601,0,0,0,0,0,0,0,20260430,20261212
1602,0,0,0,0,0,0,0,20260430,20261212
1603,0,0,0,0,0,0,0,20260430,20261212
1604,0,0,0,0,0,0,0,20260430,20261212
1605,0,0,0,0,0,0,1,20260430,20261212
1606,0,0,0,0,0,0,0,20260430,20261212
1607,0,0,0,0,0,0,0,20260430,20261212
1608,0,0,0,0,0,0,0,20260430,20261212
1609,0,0,0,0,0,0,0,20260430,20261212
1610,0,0,0,0,0,0,0,20260430,20261212
1611,0,0,0,0,0,0,0,20260430,20261212
1612,0,0,0,0,0,0,0,20260430,20261212
1613,0,0,0,0,0,0,0,20260430,20261212
1614,0,0,0,0,0,0,0,20260430,20261212
1615,0,0,0,0,0,0,0,20260430,20261212
1616,0,0,0,0,0,0,0,20260430,20261212
1617,0,0,0,0,0,0,0,20260430,20261212
1618,0,0,0,0,0,0,0,20260430,20261212
1619,0,0,0,0,0,0,0,20260430,20261212
1620,0,0,0,0,0,0,0,20260430,20261212
1621,0,0,0,0,0,0,0,20260430,20261212
1622,0,0,0,0,0,0,0,20260430,20261212
1623,0,0,0,0,0,0,0,20260430,20261212
1624,0,0,0,0,0,0,0,20260430,20261212
1625,0,0,0,0,0,0,0,20260430,20261212
1626,0,0,0,0,0,0,0,20260430,20261212
1627,0,0,0,0,0,0,0,20260430,20261212
1628,0,0,0,0,0,0,0,20260430,20261212
1629,0,0,0,0,0,0,0,20260430,20261212
1630,0,0,0,0,0,0,0,20260430,20261212
1631,0,0,0,0,0,0,0,20260430,20261212
1632,0,0,0,0,0,0,0,20260430,20261212
1633,0,0,0,0,0,0,0,20260430,20261212
1634,0,0,0,0,0,0,0,20260430,20261212
1635,0,0,0,0,0,0,0,20260430,20261212
1636,0,0,0,0,0,0,0,20260430,20261212
1637,0,0,0,0,0,0,0,20260430,20261212
1638,0,0,0,0,0,0,0,20260430,20261212
1639,0,0,0,0,0,0,0,20260430,20261212
1640,0,0,0,0,0,0,0,20260430,20261212
1641,0,0,0,0,0,0,0,20260430,20261212
1642,0,0,0,0,0,0,0,20260430,20261212
1643,0,0,0,0,0,0,0,20260430,20261212
1644,0,0,0,0,0,0,0,20260430,20261212
1645,0,0,0,0,0,0,0,20260430,20261212
1646,0,0,0,0,0,0,0,20260430,20261212
1647,0,0,0,0,0,0,0,20260430,20261212
1648,0,0,0,0,0,0,0,20260430,20261212
1649,0,0,0,0,0,0,0,20260430,20261212
1650,0,0,0,0,0,0,0,20260430,20261212
1651,0,0,0,0,0,0,0,20260430,20261212
1652,0,0,0,0,0,0,0,20260430,20261212
1653,0,0,0,0,0,0,0,20260430,20261212
1654,0,0,0,0,0,0,0,20260430,20261212
1655,0,0,0,0,0,0,0,20260430,20261212
1656,0,0,0,0,0,0,0,20260430,20261212
1657,0,0,0,0,0,0,0,20260430,20261212
1658,0,0,0,0,0,0,0,20260430,20261212
1659,0,0,0,0,0,0,0,20260430,20261212
1660,0,0,0,0,0,0,0,20260430,20261212
1661,0,0,0,0,0,0,0,20260430,20261212
1662,0,0,0,0,0,0,0,20260430,20261212
1663,0,0,0,0,0,0,0,20260430,20261212
1664,1,1,1,1,0,1,0,20260430,20261212
1665,0,0,0,0,0,0,0,20260430,20261212
1666,0,0,0,0,0,0,0,20260430,20261212
1667,0,0,0,0,0,0,0,20260430,20261212
1668,0,0,0,0,0,0,0,20260430,20261212
1669,0,0,0,0,0,0,0,20260430,20261212
1670,0,0,0,0,0,0,0,20260430,20261212
1671,0,0,0,0,0,0,0,20260430,20261212
1672,0,0,0,0,0,0,0,20260430,20261212
1673,0,0,0,0,0,0,0,20260430,20261212
1674,0,0,0,0,0,0,0,20260430,20261212
1675,0,0,0,0,0,0,0,20260430,20261212
1676,0,0,0,0,0,0,0,20260430,20261212
1677,0,0,0,0,0,0,0,20260430,20261212
1678,0,0,0,0,0,0,0,20260430,20261212
1679,0,0,0,0,0,0,0,20260430,20261212
1680,0,0,0,0,0,0,0,20260430,20261212
1681,0,0,0,0,0,0,0,20260430,20261212
1682,0,0,0,0,0,0,0,20260430,20261212
1683,0,0,0,0,0,0,0,20260430,20261212
1684,0,0,0,0,0,0,0,20260430,20261212
1685,0,0,0,0,0,0,0,20260430,20261212
1686,0,0,0,0,0,0,0,20260430,20261212
1687,0,0,0,0,0,0,0,20260430,20261212
1688,0,0,0,0,0,0,0,20260430,20261212
1689,0,0,0,0,0,0,0,20260430,20261212
1690,0,0,0,0,0,0,0,20260430,20261212
1691,0,0,0,0,0,0,0,20260430,20261212
1692,0,0,0,0,0,0,0,20260430,20261212
1693,0,0,0,0,0,0,0,20260430,20261212
1694,0,0,0,0,0,0,0,20260430,20261212
1695,0,0,0,0,0,0,0,20260430,20261212
1696,0,0,0,0,0,0,0,20260430,20261212
1697,0,0,0,0,0,0,0,20260430,20261212
1698,0,1,1,1,1,1,1,20260430,20261212
1699,0,1,1,1,0,0,0,20260430,20261212
1700,1,0,0,0,0,0,0,20260430,20261212
1701,0,0,0,0,0,1,0,20260430,20261212
1702,1,1,1,1,1,1,1,20260430,20261212
1703,1,1,1,1,1,1,1,20260430,20261212
1704,1,1,1,1,1,1,1,20260430,20261212
1705,1,1,1,1,1,1,1,20260430,20261212
1706,1,1,1,1,1,1,1,20260430,20261212
1707,0,0,0,0,0,0,0,20260430,20261212
1708,0,0,0,0,0,1,0,20260430,20261212
1709,0,0,0,0,0,0,0,20260430,20261212
1710,0,0,0,0,0,0,0,20260430,20261212
1711,0,0,0,0,0,0,0,20260430,20261212
1712,0,0,0,0,0,0,0,20260430,20261212
1713,0,0,0,0,0,0,0,20260430,20261212
1714,0,0,0,0,0,0,0,20260430,20261212
1715,0,0,0,0,0,0,0,20260430,20261212
1716,0,0,0,0,0,0,0,20260430,20261212
1717,0,0,0,0,0,0,0,20260430,20261212
1718,0,0,0,0,0,0,0,20260430,20261212
1719,0,0,0,0,0,0,0,20260430,20261212
1720,0,0,0,0,0,0,0,20260430,20261212
1721,0,0,0,0,0,0,0,20260430,20261212
1722,0,0,0,0,0,0,0,20260430,20261212
